id	ar
2003/s/2003/90/60:2	واتهم قادة الحكومة ومؤيدوها، من جانبهم، الحركة الوطنية لكوت ديفوار وغيرها من "حركات المتمردين" باستخدام قوات أجنبية وارتكاب أعمال وحشية، أبرزها قتل العشرات من رجال الدرك في بواكيه.
2006/s/2006/822/15:3	واستطاعت اللجنة إثبات سرد مفصل ودقيق لأحداث نيسان/أبريل وأيار/مايو التي أفضت إلى خسائر كبيرة في الأرواح وإلى وقوع إصابات وإلى إلحاق ضرر واسع النطاق بالممتلكات.
2005/s/2005/662/498:1	206 - وبعد التدقيق في الملف، يمكن للجنة إبراز النقاط التالية:
2010/s/2010/529/38:2	وجرى تدريب ضباط من قوات الأمن الوطني (50 ضابطا في أدري و 42 ضابطا في أبيشي).
2009/s/2009/671/1:1	رسالة مؤرخة 22 كانون الأول/ديسمبر 2009 موجهة إلى رئيس مجلس الأمن من رئيس لجنة مجلس الأمن المنشأة عملا بالقرار 1518 (2003)
2014/s/2014/9/105:3	ومع أن هذه المبادرة أتت استجابة لنمو الاتجار بالمخدرات والجريمة المنظمة العابرة للحدود الوطنية في غرب أفريقيا، فإن وحدات مكافحة الجريمة العابرة للحدود الوطنية ستعمل بوصفها مراكز إنفاذ القانون تدعم القدرات التقنية والتحليلية على الصعيدين الوطني والإقليمي من أجل الاستجابة للتهديدات العابرة للحدود الوطنية.
2014/s/prst/2014/3/708:1	التدابير المحددة الهدف والتدريجية ردا على الاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة
2005/s/2005/625/91:3	وبعد ذلك بثلاثة أيام، قام آل جليل بشراء 25 بندقية هجومية من طراز AK-47 ومدفعين مضادين للطائرات و 6 مدافع رشاشة من طراز PKM و 4 قاذفات صواريخ من طراز RPG-2 وذخيرة.
2012/s/2012/24/66:8	وسلم المجلس بفائدة الإحاطات السنوية المقدمة من رؤساء العناصر العسكرية، وقال أيضا إنه يرحب بقيام رؤساء عناصر الشرطة بتقديم إحاطات مماثلة إليه من أجل تحسين فهمه التحديات التشغيلية.
2011/s/2011/245/126:4	وعلاوة على ذلك، احتفظت حركة الطالبان بقدرتها على استيراد الأسلحة والمواد واليد العاملة، ويكمن سر النجاح العسكري في تعطيل خطوط إمداداتها وحرمانها من المناطق الآمنة التي يمكن لمقاتليها اللجوء إليها لتجديد طاقاتهم فيما بين العمليات وتدريب المجندين الجدد.
2006/s/prst/2006/28/5:3	ويؤيد المجلس فكرة إنشاء وحدة داخل الأمانة العامة للمساعدة في إرساء دعائم سيادة القانون، ويتطلع إلى تلقي مقترحات الأمانة العامة بشأن تنفيذ التوصيات الواردة في الفقرة 65 من تقرير الأمين العام عن سيادة القانون والعدالة الانتقالية في مجتمعات الصراع ومجتمعات ما بعد الصراع (S/2004/616).
2005/s/2005/635/40:1	6 - وترتبت على إنهاء الصراع في عام 1999 آثار عميقة في العلاقة القائمة بين مختلف الطوائف في كوسوفو، لا سيما ألبان كوسوفو وصرب كوسوفو.
2012/s/2012/244/29:5	وبالإضافة إلى ذلك، هناك مجموعة من الجماعات الفلسطينية المسلحة الناشطة في البلد داخل وخارج مخيمات اللاجئين.
2009/s/prst/2009/1/4:2	ويعرب المجلس عن بالغ قلقه لأن المدنيين لا يزالون يشكلون أغلبية ضحايا أعمال العنف التي ترتكبها أطراف النـزاعات المسلحة، بما فيها الاستهداف المتعمد، والاستعمال العشوائي والمفرط للقوة، واستخدام المدنيين كدروع بشرية، والعنف الجنسي والجنساني، وكذلك جميع الأعمال الأخرى التي تشكل انتهاكا للأحكام ذات الصلة من القانون الدولي الساري.
2005/s/2005/60/765:1	484 - وقد أكدت لجان التحقيق في حالات الاغتصاب أثناء مناقشاتها مع اللجنة بشأن منهجية تلك اللجان، على الإعلان الواسع النطاق عن ولايتها.
2005/s/2005/60/677:1	420- ويقيّم الفرع الوارد أدناه فعالية التدابير التي اتخذتها حكومة السودان، وخاصة فيما يتعلق بالتحقيق في هذه الجرائم وتقديم مرتكبيها للعدالة.
2008/s/2008/379/293:1	وحدات الاستخبارات المالية: إنشاؤها وتشغيلها
2004/s/prst/2004/21/11:1	"ويدعو مجلس الأمن بوروندي إلى منع تقديم أي دعم من أراضيها إلى جماعات مسلحة داخل جمهورية الكونغو الديمقراطية.
2005/s/2005/60/145:1	30 - وقد اتسم موقف السلطات الحكومية تجاه اللجنة بروح التعاون، بصفة عامة.
2012/s/2012/16/99:3	وهو يشدد أيضاً على حظر المواقع الشبكية التي تحتوي على مواد متطرفة ووقف تلك المواقع، وعلى تنظيم المشاكل التي تنشأ في هذا الميدان.
2006/s/2006/822/292:3	وتوصي اللجنة بمحاكمة الأشخاص التالية أسماؤهم فيما يتعلق بحيازة أسلحة قوة الشرطة الوطنية واستخدامها ونقلها بصورة غير مشروعة في 8 أيار/مايو و/أو 21 أيار/مايو: روجيريو لوباتو، وأوزيبيو سالسينها، وأنطونيو دا كروز، وفيسينتي دا كونسيتشاو، المعروف أيضا باسم راي لوس، وماتوس دوس سانتوس بيريرا، المعروف أيضا باسم ماوراكان، وليوناردو لوباتو، المعروف أيضا باسم غري هارانا، وأنطونيو لورديس، المعروف أيضا باسم 55، وماركوس دا سيلفا بيدادي، المعروف أيضا باسم لابادا، وفرانسيسكو، وسانتا كروز.
2011/s/2011/463/163:5	وتجرِّم جميع الدول الآن في قوانينها المحلية توفير الملاذ الآمن للإرهابيين ومَن يدعمونهم واستخدام أراضيها في ارتكاب أو تدبير أعمال إرهابية ضد دول أخرى أو مواطنيها.
2005/s/2005/60/362:1	195 - وقد أضافت قراءة المعلومات على هذا النحو من قبل بعض المصادر بعدا آخر للصراع.
2005/s/2005/60/474:5	وبعد الهجوم، توجه سكان المنطقة بأكملهم إلى كايلك.
2008/s/2008/259/14:6	ويقل سن بعض هؤلاء المجندين في العصبة من الجيش الماوي والمليشيا الماوية عن 18 سنة.
2014/s/2014/276/86:1	31- وتعتبر الدولة انتشار الديانة المسيحية تهديداً خطيراً للغاية، لأنها تناهض إيديولوجيا عبادة الشخصية الرسمية وتوفر قاعدة للتنظيم الاجتماعي والسياسي والتفاعل خارج فلك الدولة.
2012/s/2012/16/45:5	وترى هذه الدولة أن ذلك النشاط، في أشد أشكاله تطرفاً، غالبا ما يؤدي إلى التطرف المتسم بالعنف وإلى وقوع خسائر في الأرواح.
2005/s/2005/60/940:1	634- وواضح من المعلومات التي جمعتها اللجنة وتحققت منها أن الاغتصاب أو غيره من أشكال العنف الجنسي التي ارتكبتها ميليشيا الجنجويد وجنود الحكومة في دار فور كانت واسعة النطاق ومنتظمة ومن الممكن جدا لهذا السبب أن تعتبر هذه الأعمال جريمة ضد الإنسانية.
2005/s/2005/60/569:2	وعزلت النساء والفتيات الصغار عن الرجال، واحتجزن في منطقة حول المسجد، وبعدئذ اقتادهن المحتجزون لاغتصابهن.
2005/s/2005/678/3:3	وفي ذلك الاجتماع، اتفقت الأطراف على مواصلة التعاون بشأن المسائل المتصلة بإجراء عملية مسح للسكك الحديدية وعودة اللاجئين والمشردين داخليا.
2005/s/2005/60/712:1	452 - في المادة 31 من قانون الأمن الوطني، صدر أمر من المدير العام، بأنه يمكن لموظف الأمن إلقاء القبض على أحد الأشخاص، وأن يفتشه ويحتجزه ويحقق معه. وأمامه ثلاثة أيام يقدم خلالها إلى المحتجز أسباب اعتقاله واحتجازه.
2010/s/prst/2010/19/9:1	"ويسلّم مجلس الأمن بأنه لا يمكن هزم الإرهاب بالقوة العسكرية وتدابير إنفاذ القانون والعمليات الاستخباراتية وحدها، ويشدد على الحاجة إلى معالجة الظروف المؤدية إلى انتشار الإرهاب، بسبل منها على سبيل المثال لا الحصر ضرورة تكثيف الجهود المبذولة من أجل النجاح في منع نشوء نزاعات طويلة الأمد وحلها سلميا، وضرورة تعزيز سيادة القانون وحماية حقوق الإنسان والحريات الأساسية والحكم الرشيد والتسامح والشمول من أجل توفير بديل سليم لأولئك الذين يمكن أن يكونوا عرضة للتجنيد لأغراض إرهابية وللراديكالية المفضية إلى العنف.
